order_id,order_datetime,channel,platform,payment_method,customer_id,subtotal_sgd,shipping_fee_sgd,gst_sgd,grand_total_sgd
ORD157919,2023-12-12 16:47,Shopee,Shopee,GrabPay,CUST102952,4.05,2.5,0.52,7.07
ORD157920,2023-12-12 17:46,GrabMart,GrabMart,PayNow,CUST104422,11.02,3,1.12,15.14
ORD157923,2023-12-12 15:36,Shopee,Shopee,GrabPay,CUST100612,7.23,3,0.82,11.05
ORD157924,2023-12-12 21:08,GrabMart,GrabMart,ShopeePay,CUST103744,4,2.5,0.52,7.02
ORD157925,2023-12-12 10:02,Shopee,Shopee,PayNow,CUST103596,10.7,0,0.86,11.56
ORD157927,2023-12-12 09:56,Lazada,Lazada,PayNow,CUST100216,22.33,2.5,1.99,26.82
ORD157928,2023-12-12 12:33,GrabMart,GrabMart,PayNow,CUST104030,4.49,3,0.6,8.09
ORD157929,2023-12-13 21:22,Website,Website,Credit Card,CUST100787,6.38,2.5,0.71,9.59
ORD157931,2023-12-13 17:32,Shopee,Shopee,Credit Card,CUST102828,15.36,2.5,1.43,19.29
ORD157932,2023-12-13 13:47,Website,Website,Credit Card,CUST104293,3.16,0,0.25,3.41
ORD157934,2023-12-13 09:12,RedMart,RedMart,ShopeePay,CUST103402,4.86,3,0.63,8.49
ORD157936,2023-12-13 15:47,Lazada,Lazada,GrabPay,CUST101603,5.72,0,0.46,6.18
ORD157938,2023-12-13 19:55,FairPrice_Online,FairPrice_Online,ShopeePay,CUST104524,38.28,3,3.3,44.58
ORD157941,2023-12-13 11:54,Website,Website,GrabPay,CUST101959,9.08,3,0.97,13.05
ORD157942,2023-12-13 18:46,Shopee,Shopee,PayNow,CUST102341,3.2,3,0.5,6.7
ORD157946,2023-12-13 17:56,Shopee,Shopee,PayNow,CUST102648,11.3,2.5,1.1,14.9
ORD157947,2023-12-13 12:58,Shopee,Shopee,ShopeePay,CUST103451,28.79,0,2.3,31.09
ORD157949,2023-12-13 10:35,Website,Website,Atome,CUST102548,7.29,0,0.58,7.87
ORD157950,2023-12-13 16:08,Lazada,Lazada,PayNow,CUST102892,17.92,0,1.43,19.35
ORD157951,2023-12-13 15:16,Shopee,Shopee,Atome,CUST103913,3.71,0,0.3,4.01
ORD157953,2023-12-13 13:34,Lazada,Lazada,GrabPay,CUST102758,5.89,0,0.47,6.36
ORD157954,2023-12-13 11:04,Shopee,Shopee,ShopeePay,CUST104108,5.6,0,0.45,6.05
ORD157955,2023-12-13 21:53,GrabMart,GrabMart,ShopeePay,CUST103255,5.5,2.5,0.64,8.64
ORD157956,2023-12-13 10:05,Lazada,Lazada,PayNow,CUST104306,22.33,3,2.03,27.36
ORD157957,2023-12-13 14:15,Shopee,Shopee,Credit Card,CUST103059,8.51,3,0.92,12.43
ORD157959,2023-12-13 16:26,Lazada,Lazada,PayNow,CUST101999,21.42,2.5,1.91,25.83
ORD157960,2023-12-13 21:59,Shopee,Shopee,Atome,CUST103273,48.52,0,3.88,52.4
ORD157961,2023-12-13 15:59,Website,Website,GrabPay,CUST100973,13.4,3.9,1.38,18.68
ORD157963,2023-12-13 20:18,Shopee,Shopee,ShopeePay,CUST102574,18.38,0,1.47,19.85
ORD157966,2023-12-13 15:41,Shopee,Shopee,PayNow,CUST101344,25.52,0,2.04,27.56
ORD157967,2023-12-13 12:47,Website,Website,Atome,CUST103391,22.95,0,1.84,24.79
ORD157968,2023-12-14 13:05,Shopee,Shopee,ShopeePay,CUST104675,27.42,0,2.19,29.61
ORD157969,2023-12-14 12:08,Lazada,Lazada,PayNow,CUST101248,14.16,0,1.13,15.29
ORD157970,2023-12-14 20:52,Lazada,Lazada,GrabPay,CUST100030,20,2.5,1.8,24.3
ORD157971,2023-12-14 16:01,Lazada,Lazada,ShopeePay,CUST103168,2,2.5,0.36,4.86
ORD157972,2023-12-14 21:59,Shopee,Shopee,PayNow,CUST104508,13.44,3,1.32,17.76
ORD157973,2023-12-14 17:54,Shopee,Shopee,ShopeePay,CUST101316,4.43,2.5,0.55,7.48
ORD157974,2023-12-14 11:57,FairPrice_Online,FairPrice_Online,GrabPay,CUST102419,76.22,3.9,6.41,86.53
ORD157980,2023-12-14 11:12,Shopee,Shopee,ShopeePay,CUST102614,54.75,0,4.38,59.13
ORD157981,2023-12-14 16:39,Lazada,Lazada,Atome,CUST102412,18.85,3,1.75,23.6
ORD157982,2023-12-14 11:43,Shopee,Shopee,Atome,CUST100270,5.4,2.5,0.63,8.53
ORD157985,2023-12-14 13:20,Lazada,Lazada,Credit Card,CUST104988,14.98,0,1.2,16.18
ORD157986,2023-12-14 20:41,Website,Website,PayNow,CUST101768,3.02,0,0.24,3.26
ORD157988,2023-12-14 11:19,Shopee,Shopee,PayNow,CUST100313,7.54,3.9,0.92,12.36
ORD157989,2023-12-14 19:16,Website,Website,Credit Card,CUST100451,3.02,0,0.24,3.26
ORD157990,2023-12-14 12:56,Shopee,Shopee,Credit Card,CUST101104,11.24,3.9,1.21,16.35
ORD157993,2023-12-14 09:25,Website,Website,Atome,CUST103978,16.97,3.9,1.67,22.54
ORD157996,2023-12-14 20:49,Shopee,Shopee,Atome,CUST104701,23,0,1.84,24.84
ORD157998,2023-12-14 19:29,Website,Website,PayNow,CUST103560,8.75,3.9,1.01,13.66
ORD158002,2023-12-15 21:02,Lazada,Lazada,GrabPay,CUST104857,13.37,0,1.07,14.44
ORD158003,2023-12-15 16:25,Lazada,Lazada,GrabPay,CUST101797,31.52,3.9,2.83,38.25
ORD158005,2023-12-15 13:21,Lazada,Lazada,Credit Card,CUST101605,49.52,3.9,4.27,57.69
ORD158007,2023-12-15 18:07,FairPrice_Online,FairPrice_Online,PayNow,CUST104692,7.72,0,0.62,8.34
ORD158013,2023-12-15 20:52,Website,Website,GrabPay,CUST101911,4.75,3.9,0.69,9.34
ORD158014,2023-12-15 14:19,Lazada,Lazada,Atome,CUST101391,3.02,3.9,0.55,7.47
ORD158016,2023-12-15 10:02,Website,Website,Credit Card,CUST103735,15.31,3.9,1.54,20.75
ORD158021,2023-12-15 14:43,Lazada,Lazada,Credit Card,CUST102595,27.33,0,2.19,29.52
ORD158027,2023-12-15 12:34,Shopee,Shopee,ShopeePay,CUST103161,27,0,2.16,29.16
ORD158028,2023-12-15 19:59,Website,Website,Atome,CUST101135,3.42,2.5,0.47,6.39
ORD158029,2023-12-15 15:34,Lazada,Lazada,ShopeePay,CUST100361,1.35,0,0.11,1.46
ORD158033,2023-12-16 14:25,Shopee,Shopee,PayNow,CUST104636,13.88,2.5,1.31,17.69
ORD158036,2023-12-16 10:31,Lazada,Lazada,Credit Card,CUST102280,43.11,2.5,3.65,49.26
ORD158038,2023-12-16 21:14,Website,Website,ShopeePay,CUST100027,25.52,0,2.04,27.56
ORD158039,2023-12-16 17:53,Website,Website,GrabPay,CUST102453,38.15,2.5,3.25,43.9
ORD158040,2023-12-16 17:03,Shopee,Shopee,Atome,CUST100072,20.47,2.5,1.84,24.81
ORD158041,2023-12-16 20:08,Website,Website,Atome,CUST104556,31.18,0,2.49,33.67
ORD158043,2023-12-16 12:50,Lazada,Lazada,ShopeePay,CUST100744,12.76,0,1.02,13.78
ORD158044,2023-12-16 19:34,Lazada,Lazada,PayNow,CUST102092,26.16,0,2.09,28.25
ORD158046,2023-12-16 13:29,Shopee,Shopee,ShopeePay,CUST100743,21.26,3,1.94,26.2
ORD158047,2023-12-16 12:18,Lazada,Lazada,Credit Card,CUST104655,14.39,0,1.15,15.54
ORD158049,2023-12-16 09:12,Lazada,Lazada,GrabPay,CUST100137,5.12,0,0.41,5.53
ORD158053,2023-12-16 16:01,RedMart,RedMart,Credit Card,CUST103435,9.72,0,0.78,10.5
ORD158054,2023-12-16 14:18,Website,Website,PayNow,CUST101514,5.25,2.5,0.62,8.37
ORD158055,2023-12-16 18:30,Lazada,Lazada,PayNow,CUST101576,23.32,0,1.87,25.19
ORD158057,2023-12-16 12:49,Lazada,Lazada,Credit Card,CUST103650,14.58,3,1.41,18.99
ORD158058,2023-12-16 18:27,Website,Website,Atome,CUST103149,18.38,0,1.47,19.85
ORD158061,2023-12-16 11:29,Website,Website,Credit Card,CUST100352,17.16,3,1.61,21.77
ORD158063,2023-12-16 10:03,Lazada,Lazada,ShopeePay,CUST100670,2.56,0,0.2,2.76
ORD158072,2023-12-17 18:43,Website,Website,ShopeePay,CUST102281,12.76,3.9,1.33,17.99
ORD158073,2023-12-17 20:22,GrabMart,GrabMart,GrabPay,CUST102126,3.08,0,0.25,3.33
ORD158075,2023-12-17 14:10,Shopee,Shopee,Credit Card,CUST104987,7.53,2.5,0.8,10.83
ORD158076,2023-12-17 18:45,GrabMart,GrabMart,Atome,CUST103339,15.59,2.5,1.45,19.54
ORD158081,2023-12-17 16:15,Website,Website,PayNow,CUST100418,18.38,0,1.47,19.85
ORD158084,2023-12-17 14:15,Lazada,Lazada,ShopeePay,CUST103726,6.86,3,0.79,10.65
ORD158085,2023-12-17 17:37,Website,Website,Credit Card,CUST100069,10,2.5,1,13.5
ORD158087,2023-12-17 17:09,Lazada,Lazada,GrabPay,CUST104322,7.06,3.9,0.88,11.84
ORD158088,2023-12-17 15:10,Shopee,Shopee,ShopeePay,CUST103752,21.8,0,1.74,23.54
ORD158089,2023-12-17 12:55,Shopee,Shopee,PayNow,CUST100654,14.58,0,1.17,15.75
ORD158091,2023-12-17 19:06,Shopee,Shopee,GrabPay,CUST103164,4.84,3.9,0.7,9.44
ORD158092,2023-12-17 11:21,Shopee,Shopee,Atome,CUST104355,5.35,2.5,0.63,8.48
ORD158094,2023-12-17 16:33,Lazada,Lazada,PayNow,CUST102803,43.06,3,3.68,49.74
ORD158096,2023-12-17 09:12,Website,Website,PayNow,CUST103724,13.54,2.5,1.28,17.32
ORD158097,2023-12-17 11:33,Shopee,Shopee,Atome,CUST100141,37.28,0,2.98,40.26
ORD158098,2023-12-17 21:24,Lazada,Lazada,Credit Card,GUEST1004,4.86,2.5,0.59,7.95
ORD158100,2023-12-17 11:46,Shopee,Shopee,PayNow,CUST102610,47.42,2.5,3.99,53.91
ORD158108,2023-12-17 16:38,Website,Website,GrabPay,CUST101492,9.06,3.9,1.04,14
ORD158111,2023-12-17 11:10,Website,Website,Atome,CUST101441,4.04,0,0.32,4.36
ORD158117,2023-12-18 14:34,FairPrice_Online,FairPrice_Online,GrabPay,CUST101880,46.86,2.5,3.95,53.31
ORD158121,2023-12-18 20:15,Lazada,Lazada,GrabPay,CUST102487,13.37,0,1.07,14.44
ORD158122,2023-12-18 17:05,Shopee,Shopee,Atome,CUST104644,1.49,3.9,0.43,5.82
ORD158124,2023-12-18 17:27,Shopee,Shopee,ShopeePay,CUST102913,11.28,0,0.9,12.18
ORD158126,2023-12-18 20:57,Shopee,Shopee,ShopeePay,CUST104659,9.57,3,1.01,13.58
ORD158132,2023-12-18 10:14,Lazada,Lazada,Credit Card,CUST101097,4,0,0.32,4.32
ORD158133,2023-12-18 09:49,Shopee,Shopee,PayNow,CUST102528,40.62,0,3.25,43.87
ORD158134,2023-12-18 10:13,Lazada,Lazada,PayNow,CUST103292,4.32,2.5,0.55,7.37
ORD158135,2023-12-18 10:22,Shopee,Shopee,PayNow,CUST104577,26.24,0,2.1,28.34
ORD158136,2023-12-18 11:50,FairPrice_Online,FairPrice_Online,GrabPay,CUST100372,28.7,0,2.3,31
ORD158137,2023-12-18 11:41,Shopee,Shopee,Credit Card,CUST103229,1.28,3,0.34,4.62
ORD158142,2023-12-18 10:13,Shopee,Shopee,ShopeePay,CUST101908,12.15,0,0.97,13.12
ORD158143,2023-12-18 21:23,Lazada,Lazada,PayNow,CUST100719,4.87,3,0.63,8.5
ORD158144,2023-12-18 18:24,Website,Website,Credit Card,CUST104113,16.37,0,1.31,17.68
ORD158148,2023-12-18 20:39,Lazada,Lazada,PayNow,CUST103056,13.45,0,1.08,14.53
ORD158151,2023-12-19 21:37,Lazada,Lazada,Credit Card,CUST102809,1.42,3,0.35,4.77
ORD158153,2023-12-19 16:54,Lazada,Lazada,Credit Card,CUST104297,19,3.9,1.83,24.73
ORD158156,2023-12-19 19:31,Lazada,Lazada,Credit Card,CUST104900,7.78,0,0.62,8.4
ORD158158,2023-12-19 18:20,Website,Website,Atome,CUST102626,14.37,0,1.15,15.52
ORD158164,2023-12-19 18:11,Lazada,Lazada,GrabPay,CUST101310,22.33,3.9,2.1,28.33
ORD158165,2023-12-19 20:59,Website,Website,Credit Card,CUST102366,1.18,0,0.09,1.27
ORD158168,2023-12-19 12:47,Lazada,Lazada,GrabPay,CUST102280,10.5,3.9,1.15,15.55
ORD158169,2023-12-19 18:43,Shopee,Shopee,GrabPay,CUST102890,35.69,0,2.86,38.55
ORD158170,2023-12-19 10:57,Lazada,Lazada,ShopeePay,CUST103284,4.86,3.9,0.7,9.46
ORD158171,2023-12-19 20:53,Lazada,Lazada,GrabPay,CUST100464,20.5,0,1.64,22.14
ORD158172,2023-12-19 15:12,RedMart,RedMart,Credit Card,CUST101963,27.75,0,2.22,29.97
ORD158174,2023-12-19 16:04,GrabMart,GrabMart,Credit Card,CUST100478,13.75,0,1.1,14.85
ORD158176,2023-12-19 14:41,Shopee,Shopee,Credit Card,CUST104882,14.18,2.5,1.33,18.01
ORD158177,2023-12-20 13:47,Shopee,Shopee,ShopeePay,CUST104876,13.36,2.5,1.27,17.13
ORD158178,2023-12-20 19:39,Lazada,Lazada,GrabPay,CUST102309,35.88,3,3.11,41.99
ORD158179,2023-12-20 11:47,Website,Website,ShopeePay,CUST100275,1.12,0,0.09,1.21
ORD158183,2023-12-20 18:27,Shopee,Shopee,Credit Card,CUST103379,16.76,0,1.34,18.1
ORD158185,2023-12-20 19:59,Shopee,Shopee,PayNow,CUST103484,11.82,3.9,1.26,16.98
ORD158186,2023-12-20 14:13,Website,Website,ShopeePay,CUST104578,10,2.5,1,13.5
ORD158191,2023-12-20 15:46,Lazada,Lazada,Credit Card,CUST100755,3.42,3,0.51,6.93
ORD158192,2023-12-20 20:53,Shopee,Shopee,GrabPay,CUST101846,14.16,3.9,1.44,19.5
ORD158193,2023-12-20 11:20,Website,Website,PayNow,CUST104135,8.96,0,0.72,9.68
ORD158196,2023-12-20 13:03,Website,Website,ShopeePay,CUST102157,9.19,0,0.74,9.93
ORD158198,2023-12-20 17:46,Lazada,Lazada,Credit Card,CUST103235,1.76,0,0.14,1.9
ORD158199,2023-12-20 10:36,Lazada,Lazada,Atome,CUST104454,13.88,2.5,1.31,17.69
ORD158200,2023-12-20 21:52,Shopee,Shopee,ShopeePay,GUEST1067,16.46,3.9,1.63,21.99
ORD158201,2023-12-20 21:55,Lazada,Lazada,Credit Card,CUST100259,12.37,3.9,1.3,17.57
ORD158202,2023-12-20 19:36,Lazada,Lazada,Atome,CUST101783,5.25,2.5,0.62,8.37
ORD158204,2023-12-20 19:36,Lazada,Lazada,GrabPay,CUST104105,15.15,3,1.45,19.6
ORD158210,2023-12-20 14:28,Shopee,Shopee,ShopeePay,CUST104357,18.51,0,1.48,19.99
ORD158212,2023-12-21 12:21,Shopee,Shopee,Atome,CUST104797,13.91,0,1.11,15.02
ORD158214,2023-12-21 10:26,Lazada,Lazada,Credit Card,CUST101794,13.16,0,1.05,14.21
ORD158215,2023-12-21 11:46,Website,Website,Credit Card,CUST103063,21.26,0,1.7,22.96
ORD158217,2023-12-21 21:38,RedMart,RedMart,GrabPay,CUST101113,10.7,0,0.86,11.56
ORD158218,2023-12-21 10:41,Shopee,Shopee,GrabPay,CUST104403,15.72,0,1.26,16.98
ORD158219,2023-12-21 14:37,Website,Website,GrabPay,CUST104272,20.86,2.5,1.87,25.23
ORD158221,2023-12-21 10:38,Website,Website,PayNow,CUST102522,23.45,3.9,2.19,29.54
ORD158222,2023-12-21 19:54,Shopee,Shopee,PayNow,CUST104459,11.59,3,1.17,15.76
ORD158223,2023-12-21 16:31,Shopee,Shopee,GrabPay,CUST103426,5.6,3.9,0.76,10.26
ORD158227,2023-12-21 16:09,Shopee,Shopee,GrabPay,CUST101326,17.5,0,1.4,18.9
ORD158231,2023-12-21 18:46,Lazada,Lazada,GrabPay,CUST101068,10.62,0,0.85,11.47
ORD158233,2023-12-21 13:38,Website,Website,ShopeePay,CUST104504,34.91,3,3.03,40.94
ORD158235,2023-12-21 18:48,Lazada,Lazada,PayNow,CUST102445,0.54,0,0.04,0.58
ORD158239,2023-12-21 13:55,Website,Website,Atome,CUST103189,9.49,2.5,0.96,12.95
ORD158243,2023-12-22 20:48,RedMart,RedMart,PayNow,CUST101022,2.24,3,0.42,5.66
ORD158245,2023-12-22 16:13,FairPrice_Online,FairPrice_Online,PayNow,CUST104838,5,0,0.4,5.4
ORD158246,2023-12-22 19:18,Lazada,Lazada,Atome,CUST101531,5.88,0,0.47,6.35
ORD158252,2023-12-22 10:59,Lazada,Lazada,ShopeePay,CUST101950,2.4,0,0.19,2.59
ORD158255,2023-12-22 19:59,Lazada,Lazada,PayNow,CUST103359,17.64,2.5,1.61,21.75
ORD158258,2023-12-22 17:00,Lazada,Lazada,ShopeePay,CUST101904,4.64,3.9,0.68,9.22
ORD158260,2023-12-22 13:18,GrabMart,GrabMart,Credit Card,CUST104075,8.87,3.9,1.02,13.79
ORD158262,2023-12-22 16:03,Lazada,Lazada,Credit Card,CUST102171,12.76,0,1.02,13.78
ORD158264,2023-12-22 13:38,Shopee,Shopee,GrabPay,CUST104600,15.17,0,1.21,16.38
ORD158265,2023-12-22 18:48,Shopee,Shopee,ShopeePay,CUST104468,9,0,0.72,9.72
ORD158266,2023-12-22 11:11,Shopee,Shopee,Atome,CUST104787,13.4,2.5,1.27,17.17
ORD158269,2023-12-22 19:46,FairPrice_Online,FairPrice_Online,Atome,CUST103021,5.51,3,0.68,9.19
ORD158278,2023-12-23 10:16,Website,Website,ShopeePay,CUST102186,5.5,3,0.68,9.18
ORD158279,2023-12-23 16:11,Shopee,Shopee,Credit Card,CUST101984,3.68,2.5,0.49,6.67
ORD158281,2023-12-23 10:55,Shopee,Shopee,GrabPay,CUST102109,5.6,0,0.45,6.05
ORD158286,2023-12-23 14:58,Lazada,Lazada,Credit Card,CUST104044,3,0,0.24,3.24
ORD158287,2023-12-23 13:23,Shopee,Shopee,Credit Card,CUST101605,2.08,2.5,0.37,4.95
ORD158290,2023-12-23 11:04,FairPrice_Online,FairPrice_Online,GrabPay,CUST103875,6.42,0,0.51,6.93
ORD158293,2023-12-23 10:45,Shopee,Shopee,Credit Card,CUST104949,15.42,3,1.47,19.89
ORD158300,2023-12-23 14:11,Website,Website,Credit Card,CUST102202,42.52,2.5,3.6,48.62
ORD158305,2023-12-23 11:44,Website,Website,Credit Card,CUST102828,18.35,0,1.47,19.82
ORD158306,2023-12-23 09:14,Lazada,Lazada,PayNow,CUST100665,18.55,0,1.48,20.03
ORD158308,2023-12-23 21:03,GrabMart,GrabMart,PayNow,CUST103972,3.2,0,0.26,3.46
ORD158309,2023-12-23 13:35,Shopee,Shopee,Atome,CUST102553,11.02,3.9,1.19,16.11
ORD158311,2023-12-23 13:57,Shopee,Shopee,PayNow,CUST104607,29.62,0,2.37,31.99
ORD158312,2023-12-24 14:42,Shopee,Shopee,GrabPay,CUST104318,49.07,3,4.17,56.24
ORD158314,2023-12-24 15:26,Shopee,Shopee,GrabPay,CUST103173,11.34,2.5,1.11,14.95
ORD158316,2023-12-24 20:02,Website,Website,Atome,CUST103703,9.53,0,0.76,10.29
ORD158317,2023-12-24 16:14,Shopee,Shopee,Atome,CUST104662,3.25,0,0.26,3.51
ORD158319,2023-12-24 12:25,Lazada,Lazada,PayNow,CUST104143,8.59,3.9,1,13.49
ORD158323,2023-12-24 10:40,Website,Website,ShopeePay,CUST101655,1.77,3,0.38,5.15
ORD158324,2023-12-24 16:04,GrabMart,GrabMart,Atome,CUST102888,7.62,0,0.61,8.23
ORD158325,2023-12-24 17:13,FairPrice_Online,FairPrice_Online,Atome,CUST103577,1.18,0,0.09,1.27
ORD158331,2023-12-24 19:33,Lazada,Lazada,Credit Card,CUST102544,10.7,2.5,1.06,14.26
ORD158332,2023-12-24 18:52,Lazada,Lazada,Credit Card,CUST101954,5.5,3.9,0.75,10.15
ORD158334,2023-12-24 09:18,Shopee,Shopee,PayNow,CUST104281,32.35,0,2.59,34.94
ORD158335,2023-12-24 16:00,Lazada,Lazada,PayNow,CUST102965,4.86,0,0.39,5.25
ORD158336,2023-12-24 10:21,Shopee,Shopee,PayNow,CUST102212,2,3,0.4,5.4
ORD158338,2023-12-24 09:13,Lazada,Lazada,Atome,CUST103747,10.8,0,0.86,11.66
ORD158339,2023-12-24 20:58,Lazada,Lazada,ShopeePay,CUST104425,3.46,0,0.28,3.74
ORD158345,2023-12-24 19:09,RedMart,RedMart,ShopeePay,CUST103490,3.19,2.5,0.46,6.15
ORD158346,2023-12-24 15:25,Lazada,Lazada,Atome,CUST104595,20.36,2.5,1.83,24.69
ORD158349,2023-12-24 14:43,Lazada,Lazada,PayNow,CUST100613,22.5,0,1.8,24.3
ORD158350,2023-12-24 13:21,FairPrice_Online,FairPrice_Online,PayNow,CUST101252,13.64,3.9,1.4,18.94
ORD158352,2023-12-24 20:53,Website,Website,GrabPay,CUST100665,1.12,0,0.09,1.21
ORD158353,2023-12-25 15:59,Lazada,Lazada,GrabPay,CUST100463,39,0,3.12,42.12
ORD158354,2023-12-25 10:33,Website,Website,Credit Card,CUST102663,11.23,0,0.9,12.13
ORD158356,2023-12-25 12:37,Shopee,Shopee,GrabPay,CUST100079,1.35,3,0.35,4.7
ORD158357,2023-12-25 15:06,Shopee,Shopee,GrabPay,CUST103961,3.25,0,0.26,3.51
ORD158364,2023-12-25 11:07,Shopee,Shopee,Atome,CUST104549,5.25,0,0.42,5.67
ORD158366,2023-12-25 21:52,Lazada,Lazada,GrabPay,CUST102727,6.63,2.5,0.73,9.86
ORD158367,2023-12-25 16:24,Website,Website,Atome,CUST104860,2.48,0,0.2,2.68
ORD158368,2023-12-25 11:17,Shopee,Shopee,Credit Card,CUST102243,6.04,3.9,0.8,10.74
ORD158370,2023-12-25 18:15,Lazada,Lazada,ShopeePay,CUST104013,2.96,2.5,0.44,5.9
ORD158371,2023-12-25 16:35,Shopee,Shopee,ShopeePay,CUST102612,16.98,0,1.36,18.34
ORD158373,2023-12-25 20:34,Website,Website,GrabPay,CUST102523,5.35,0,0.43,5.78
ORD158374,2023-12-25 13:09,Lazada,Lazada,Credit Card,CUST101699,6.32,0,0.51,6.83
ORD158375,2023-12-25 17:42,GrabMart,GrabMart,Credit Card,CUST100956,0.64,3,0.29,3.93
ORD158376,2023-12-25 20:09,Website,Website,GrabPay,CUST101821,5,3.9,0.71,9.61
ORD158386,2023-12-25 17:01,Shopee,Shopee,Atome,CUST100991,21.68,3.9,2.05,27.63
ORD158389,2023-12-25 19:26,Website,Website,GrabPay,CUST102677,18.08,0,1.45,19.53
ORD158392,2023-12-25 09:55,Shopee,Shopee,GrabPay,CUST104234,3.54,3,0.52,7.06
ORD158395,2023-12-25 14:50,GrabMart,GrabMart,ShopeePay,CUST100732,19.37,0,1.55,20.92
ORD158399,2023-12-26 10:13,Shopee,Shopee,Atome,CUST104617,2,0,0.16,2.16
ORD158403,2023-12-26 09:00,GrabMart,GrabMart,Atome,CUST101619,5.25,0,0.42,5.67
ORD158405,2023-12-26 15:38,Lazada,Lazada,ShopeePay,CUST102786,5.26,0,0.42,5.68
ORD158406,2023-12-26 12:20,Shopee,Shopee,PayNow,CUST100533,5.46,3.9,0.75,10.11
ORD158407,2023-12-26 10:34,Shopee,Shopee,GrabPay,CUST102529,13.02,3.9,1.35,18.27
ORD158408,2023-12-26 14:26,Lazada,Lazada,Credit Card,CUST104206,12.06,3.9,1.28,17.24
ORD158409,2023-12-26 17:55,Shopee,Shopee,Atome,CUST103964,3.19,0,0.26,3.45
ORD158411,2023-12-26 13:43,Shopee,Shopee,PayNow,CUST100394,5.16,0,0.41,5.57
ORD158412,2023-12-26 14:19,Website,Website,PayNow,CUST102699,36.19,3.9,3.21,43.3
ORD158413,2023-12-26 14:15,Website,Website,Atome,CUST102437,63.31,0,5.06,68.37
ORD158416,2023-12-26 14:13,Website,Website,PayNow,CUST100491,25.33,3.9,2.34,31.57
ORD158419,2023-12-26 19:16,Lazada,Lazada,GrabPay,CUST103865,17.94,2.5,1.64,22.08
ORD158422,2023-12-26 11:06,Lazada,Lazada,PayNow,CUST104428,13.01,0,1.04,14.05
ORD158425,2023-12-26 17:22,Shopee,Shopee,Atome,CUST104841,0.64,2.5,0.25,3.39
ORD158426,2023-12-26 10:22,Website,Website,ShopeePay,CUST100066,3.61,0,0.29,3.9
ORD158428,2023-12-26 12:42,Shopee,Shopee,ShopeePay,CUST100929,11.06,0,0.88,11.94
ORD158435,2023-12-26 17:18,Website,Website,GrabPay,GUEST1019,3.54,0,0.28,3.82
ORD158439,2023-12-27 11:28,Lazada,Lazada,Credit Card,CUST104777,16.2,0,1.3,17.5
ORD158441,2023-12-27 18:23,GrabMart,GrabMart,GrabPay,CUST104924,10,0,0.8,10.8
ORD158442,2023-12-27 18:00,Lazada,Lazada,ShopeePay,CUST101791,53.2,0,4.26,57.46
ORD158443,2023-12-27 11:48,Website,Website,ShopeePay,CUST103672,28.1,3.9,2.56,34.56
ORD158444,2023-12-27 12:02,Shopee,Shopee,Credit Card,CUST103208,5.09,0,0.41,5.5
ORD158445,2023-12-27 11:00,Website,Website,ShopeePay,CUST101367,13.29,0,1.06,14.35
ORD158463,2023-12-27 09:07,Website,Website,Atome,CUST101480,25.52,2.5,2.24,30.26
ORD158465,2023-12-27 09:59,Shopee,Shopee,GrabPay,CUST103428,12.15,0,0.97,13.12
ORD158467,2023-12-27 12:26,Shopee,Shopee,GrabPay,CUST100606,3.66,3,0.53,7.19
ORD158468,2023-12-27 11:13,Shopee,Shopee,PayNow,CUST101991,7.51,0,0.6,8.11
ORD158469,2023-12-27 12:45,Website,Website,GrabPay,CUST100050,3.02,2.5,0.44,5.96
ORD158471,2023-12-27 14:22,Shopee,Shopee,GrabPay,CUST104637,40.41,0,3.23,43.64
ORD158472,2023-12-27 10:36,Website,Website,ShopeePay,CUST103282,14.27,2.5,1.34,18.11
ORD158473,2023-12-28 10:08,Website,Website,ShopeePay,CUST104905,31.48,2.5,2.72,36.7
ORD158475,2023-12-28 17:18,Lazada,Lazada,Atome,CUST101568,10.7,0,0.86,11.56
ORD158477,2023-12-28 16:28,Lazada,Lazada,Atome,CUST101366,1.68,3.9,0.45,6.03
ORD158479,2023-12-28 21:48,Lazada,Lazada,PayNow,CUST101750,13.76,0,1.1,14.86
ORD158480,2023-12-28 19:31,Shopee,Shopee,Credit Card,CUST104500,2.95,0,0.24,3.19
ORD158482,2023-12-28 21:03,Website,Website,GrabPay,CUST102651,5.99,2.5,0.68,9.17
ORD158484,2023-12-28 11:19,Website,Website,GrabPay,CUST101264,5.4,2.5,0.63,8.53
ORD158487,2023-12-28 10:04,Website,Website,Credit Card,CUST103645,6.6,0,0.53,7.13
ORD158490,2023-12-28 11:44,Shopee,Shopee,ShopeePay,CUST104596,16.37,3.9,1.62,21.89
ORD158494,2023-12-28 11:08,Shopee,Shopee,GrabPay,CUST104722,5.51,2.5,0.64,8.65
ORD158495,2023-12-28 09:56,Shopee,Shopee,ShopeePay,CUST104318,15.6,0,1.25,16.85
ORD158501,2023-12-28 15:00,Lazada,Lazada,PayNow,CUST104107,20.55,0,1.64,22.19
ORD158502,2023-12-28 13:44,Lazada,Lazada,Atome,CUST101086,21.47,0,1.72,23.19
ORD158515,2023-12-29 14:45,Website,Website,ShopeePay,CUST103294,3,2.5,0.44,5.94
ORD158517,2023-12-29 14:26,Shopee,Shopee,Atome,CUST100551,14.51,3,1.4,18.91
